icao24,origin_country,velocity,on_ground
c03d59,Canada,127.87,False
3c56f6,Germany,238.13,False
3c56f5,Germany,201.33,False
407e32,United Kingdom,93.55,False
47c98d,Norway,271.21,False
a674e4,United States,203.07,False
a794e1,United States,133.76,False
3c56ec,Germany,223.65,False
00aedf,South Africa,196.9,False
ab6020,United States,1.03,True
a3b492,United States,209.17,False
4d2369,Malta,149.0,False
a05f37,United States,247.45,False
46d0a3,Greece,250.61,False
43c04e,United Kingdom,123.56,False
4d2366,Malta,151.33,False
4d2368,Malta,246.34,False
47a31a,Norway,228.59,False
a4d483,United States,84.43,False
a48475,United States,58.15,False
7cf5e7,Australia,4.89,True
7cf5e8,Australia,5.14,True
4d234e,Malta,7.72,True
4d234f,Malta,9.26,True
c82aff,New Zealand,114.46,False
48e95b,Poland,148.67,False
acb9ed,United States,235.28,False
a4ba76,United States,249.06,False
ac3cef,United States,212.49,False
348351,Spain,176.15,False
407e0b,United Kingdom,66.31,False
3c43f1,Germany,16.98,True
abcf7f,United States,95.79,False
ab10d4,United States,254.28,False
3985a0,France,237.11,False
a84d62,United States,1.03,True
a804e2,United States,49.45,False
4d2348,Malta,181.72,False
800b44,India,240.44,False
39cea3,France,177.56,False
48e959,Poland,116.69,False
39cea4,France,185.49,False
ac43f9,United States,173.74,False
a9d718,United States,54.81,False
39cea7,France,247.4,False
4d2346,Malta,214.0,False
a9bd04,United States,42.56,False
a4c170,United States,169.26,False
a301d8,United States,194.41,False
155bac,Russian Federation,252.39,False
aa0559,United States,107.88,False
47a310,Norway,91.43,False
ac801e,United States,98.54,False
ac30c0,United States,198.33,False
e49aa9,Brazil,228.71,False
a0c902,United States,237.96,False
aaf0ce,United States,248.29,False
a20957,United States,0.45,True
a1d614,United States,44.8,False
acdc5a,United States,139.83,False
a5b7d1,United States,53.29,False
47c968,Norway,229.35,False
a66dc4,United States,50.33,False
e49af0,Brazil,69.72,False
ad63f7,United States,228.76,False
e49af1,Brazil,69.19,False
4d237f,Malta,251.83,False
406b49,United Kingdom,214.68,False
880c4d,Thailand,71.12,False
aa52a0,United States,186.36,False
abbc75,United States,235.39,False
4d2390,Malta,223.66,False
a59d3d,United States,43.74,False
71c394,Republic of Korea,90.79,False
aa9b20,United States,164.38,False
a11cc1,United States,252.13,False
abd69d,United States,229.22,False
781916,China,265.5,False
34830b,Spain,38.43,False
407e67,United Kingdom,197.74,False
aa1865,United States,193.96,False
407e68,United Kingdom,244.07,False
407e60,United Kingdom,195.25,False
a0798b,United States,43.73,False
800b9c,India,123.94,False
e49acc,Brazil,79.3,False
4d236c,Malta,205.85,False
a20930,United States,288.31,False
a5ed50,United States,59.09,False
3b7f6a,France,40.22,False
406b22,United Kingdom,237.17,False
acf69b,United States,207.75,False
4d235f,Malta,291.17,False
e49ad7,Brazil,40.13,False
a0795d,United States,63.39,False
a24fb8,United States,195.07,False
3c56f0,Germany,210.28,False
800b81,India,285.29,False
3c56f3,Germany,212.98,False
3c56f2,Germany,240.93,False
3c56f1,Germany,236.29,False
a06646,United States,198.57,False
a5a4be,United States,36.96,False
300393,Italy,71.32,False
4d2385,Malta,2.31,True
4d2386,Malta,219.38,False
a3a152,United States,166.58,False
78192a,China,238.2,False
4d2382,Malta,210.14,False
aa1848,United States,86.59,False
3cd05b,Germany,113.34,False
3cd05e,Germany,122.52,False
a9bd90,United States,48.78,False
a8a490,United States,61.95,False
ae21df,United States,25.6,False
401057,United Kingdom,259.99,False
a123e0,United States,197.87,False
a29337,United States,252.85,False
a44963,United States,1.03,True
4b9da1,Turkey,198.78,False
84b7fa,Japan,188.38,False
7805a9,China,202.75,False
ac317b,United States,231.51,False
44064a,Austria,213.99,False
348401,Spain,143.06,False
a68946,United States,3.09,True
348402,Spain,81.54,False
a4493e,United States,236.32,False
3cd063,Germany,155.62,False
3cd067,Germany,139.0,False
3cd068,Germany,116.81,False
a0669d,United States,216.38,False
a506d1,United States,201.21,False
a0a30e,United States,85.19,False
a6bf0f,United States,55.29,False
a05342,United States,143.39,False
4d228f,Malta,236.64,False
a44943,United States,212.6,False
850d8c,Japan,105.38,False
8681bd,Japan,81.19,False
44066c,Austria,50.25,False
a1bc29,United States,137.55,False
a05f94,United States,54.82,False
3cd06b,Germany,108.62,False
8681b1,Japan,198.06,False
a0fcd4,United States,235.43,False
440667,Austria,237.6,False
8681b5,Japan,205.4,False
862d72,Japan,289.94,False
ab49f2,United States,85.99,False
e4a2e6,Brazil,0.0,True
8681ab,Japan,194.93,False
aac954,United States,221.58,False
862d0c,Japan,198.78,False
a71a72,United States,267.55,False
440612,Austria,228.47,False
440610,Austria,225.44,False
a804fe,United States,270.39,False
85d7c0,Japan,78.88,False
ab6c26,United States,255.38,False
ad6faf,United States,46.78,False
a01805,United States,1.29,True
440608,Austria,253.11,False
abd627,United States,200.9,False
398601,France,242.32,False
440607,Austria,25.21,True
440604,Austria,205.79,False
a30f95,United States,0.06,True
4b4437,Switzerland,69.7,False
c03bf1,Canada,0.0,True
a5da85,United States,48.73,False
ab23b5,United States,225.59,False
ac4fd8,United States,187.77,False
a44988,United States,200.53,False
a90aaa,United States,59.3,False
a44981,United States,3.6,True
a924d9,United States,172.82,False
a83a74,United States,27.7,False
ab23c2,United States,190.83,False
48c1a7,Poland,254.77,False
48c1a8,Poland,1.03,True
0d0ec2,Mexico,220.73,False
48c1a4,Poland,222.55,False
440625,Austria,0.0,True
4cad10,Ireland,186.77,False
4cad12,Ireland,74.56,False
4070e9,United Kingdom,253.65,False
503cc0,Lithuania,248.48,False
44061d,Austria,244.93,False
0d0ed2,Mexico,189.86,False
44061b,Austria,255.01,False
a42f51,United States,59.78,False
4070e2,United Kingdom,208.85,False
a4dfa6,United States,229.27,False
4070e5,United Kingdom,246.18,False
7cf674,Australia,0.77,True
155c0d,Russian Federation,1509.98,False
3949ec,France,255.6,False
a8f302,United States,47.67,False
3949ef,France,236.8,False
4d21b7,Malta,171.86,False
155c20,Russian Federation,167.2,False
a6bf88,United States,219.7,False
4d21b5,Malta,123.82,False
151fdb,Russian Federation,212.63,False
4c01e4,Serbia,173.0,False
4c01e3,Serbia,244.63,False
aca757,United States,217.86,False
4cad4c,Ireland,167.51,False
06a072,Qatar,126.6,False
4c01e0,Serbia,219.76,False
ac2a33,United States,202.24,False
7cf669,Australia,3.6,True
a3f04a,United States,161.07,False
06a07a,Qatar,227.25,False
ac3d4a,United States,8.98,False
aafd77,United States,81.41,False
a9d6b8,United States,197.14,False
a6ac43,United States,252.31,False
a7df3b,United States,99.99,False
4cad5e,Ireland,230.37,False
4cad5f,Ireland,135.75,False
3c4589,Germany,283.74,False
06a092,Qatar,139.65,False
06a093,Qatar,4.63,False
ac2a45,United States,152.6,False
3c4588,Germany,220.7,False
a7d32e,United States,258.8,False
155c2e,Russian Federation,70.88,False
39cf07,France,248.62,False
a7df86,United States,242.42,False
a77030,United States,240.23,False
06a07f,Qatar,216.88,False
8406d0,Japan,232.96,False
4cad42,Ireland,239.42,False
4cad40,Ireland,228.65,False
4cad41,Ireland,227.89,False
a01820,United States,0.0,True
39cf04,France,228.83,False
151ffc,Russian Federation,77.61,False
ab84ff,United States,287.61,False
151fff,Russian Federation,238.29,False
3949e3,France,218.53,False
3949e8,France,204.27,False
3949e9,France,209.71,False
3c4586,Germany,258.63,False
3c4583,Germany,254.05,False
a999df,United States,264.97,False
3c4584,Germany,286.04,False
a91309,United States,48.75,False
503d74,Lithuania,245.71,False
503d75,Lithuania,7.78,False
ab0a73,United States,147.41,False
3c458e,Germany,232.18,False
06a08e,Qatar,170.01,False
4cad54,Ireland,216.18,False
398627,France,56.68,False
3c458c,Germany,276.5,False
06a09c,Qatar,269.89,False
4cad52,Ireland,247.7,False
7cf62e,Australia,14.92,True
aca760,United States,226.94,False
155c36,Russian Federation,237.5,False
4cad3e,Ireland,201.33,False
4cad3f,Ireland,246.22,False
a7cc2c,United States,269.24,False
4cad3b,Ireland,223.05,False
3c4597,Germany,272.72,False
4cad3c,Ireland,245.94,False
3c4594,Germany,293.6,False
4cad3d,Ireland,223.17,False
3c4595,Germany,185.76,False
4cad9f,Ireland,105.58,False
a0053a,United States,197.59,False
0d0f91,Mexico,197.09,False
398673,France,56.02,False
ad14f9,United States,241.91,False
a0c8e4,United States,280.58,False
ac4480,United States,4.37,True
ad01c0,United States,239.19,False
a17ecd,United States,281.6,False
a65c29,United States,199.44,False
4d21f7,Malta,226.41,False
a3fc58,United States,182.28,False
ac91d4,United States,207.81,False
ae6a35,United States,26.28,False
ad5d5c,United States,259.37,False
a04bbe,United States,259.97,False
7c8065,Australia,267.41,False
a172a0,United States,0.0,True
a999cb,United States,101.11,False
aaea84,United States,197.13,False
342211,Spain,202.87,False
4d21fe,Malta,234.49,False
4d21ff,Malta,39.29,False
a54343,United States,93.92,False
a72ca2,United States,127.59,False
a198ed,United States,218.7,False
e49b57,Brazil,1.85,False
a68995,United States,71.55,False
4cad87,Ireland,223.84,False
151fc8,Russian Federation,222.03,False
e4a2b9,Brazil,191.01,False
4cad80,Ireland,205.13,False
407caf,United Kingdom,192.76,False
7cf67b,Australia,3.86,True
86e4fc,Japan,152.5,False
407cb4,United Kingdom,218.96,False
a4105b,United States,142.52,False
a7cc00,United States,285.18,False
151fb6,Russian Federation,217.11,False
4cad94,Ireland,160.55,False
a5ffeb,United States,34.05,False
4cad96,Ireland,227.0,False
a5a665,United States,223.27,False
4cad92,Ireland,249.88,False
a6d95b,United States,187.46,False
4cad7e,Ireland,176.72,False
4cad7f,Ireland,204.01,False
45d969,Denmark,244.42,False
a448db,United States,212.14,False
a3b529,United States,284.86,False
4a35b7,Romania,37.45,False
4010eb,United Kingdom,236.31,False
a11e94,United States,209.92,False
a34b30,United States,194.9,False
aac9bd,United States,62.82,False
a89076,United States,220.51,False
881422,Thailand,231.57,False
881421,Thailand,251.41,False
a34b1e,United States,37.04,False
e4a392,Brazil,186.28,False
e4a391,Brazil,218.02,False
881426,Thailand,226.46,False
861ae4,Japan,13.38,True
881424,Thailand,80.15,False
71bd86,Republic of Korea,241.17,False
acca88,United States,4.37,True
a35e49,United States,1.29,True
4010dd,United Kingdom,247.25,False
4010dc,United Kingdom,231.76,False
4010db,United Kingdom,241.11,False
4010da,United Kingdom,6.94,True
a448d7,United States,204.14,False
44b994,Belgium,129.45,False
0d0f5f,Mexico,150.6,False
a6b39c,United States,47.43,False
a53ba4,United States,245.42,False
4b9e47,Turkey,244.55,False
a00570,United States,57.45,False
39c466,France,1.29,True
a4e851,United States,56.62,False
e4a35d,Brazil,72.79,False
4d20f8,Malta,216.74,False
a208f2,United States,49.91,False
c03da9,Canada,180.43,False
406c83,United Kingdom,65.93,False
a3b557,United States,206.74,False
a16bca,United States,171.95,False
3da051,Germany,66.08,False
76b441,Singapore,92.21,False
51016b,Belarus,203.46,False
51016a,Belarus,236.22,False
76b449,Singapore,147.14,False
3c68b4,Germany,212.86,False
ac3f2f,United States,0.0,True
4d20fd,Malta,141.04,False
a22b28,United States,173.03,False
a675b4,United States,67.52,False
a2452a,United States,128.56,False
a36511,United States,202.8,False
71bd53,Republic of Korea,207.2,False
ab3982,United States,238.42,False
a35254,United States,247.42,False
a8a3ce,United States,251.56,False
407ea0,United Kingdom,240.8,False
a0eb7e,United States,41.67,False
abbca1,United States,193.75,False
0d0f13,Mexico,217.66,False
76b452,Singapore,252.51,False
aca950,United States,244.7,False
a46b3c,United States,61.07,False
a42efc,United States,97.35,False
ae2fa5,United States,253.49,False
76b44f,Singapore,251.82,False
485a86,Kingdom of the Netherlands,226.79,False
800c48,India,216.79,False
485a84,Kingdom of the Netherlands,245.14,False
850df2,Japan,182.25,False
3999e4,France,85.58,False
a06703,United States,288.3,False
ab398a,United States,0.45,True
4c0223,Serbia,260.14,False
aca948,United States,8.23,True
abd6c7,United States,90.42,False
abd6c6,United States,264.45,False
71bd79,Republic of Korea,220.73,False
71bd78,Republic of Korea,224.39,False
a77077,United States,201.18,False
a3521c,United States,165.66,False
800c0c,India,191.77,False
800c0b,India,210.5,False
aaec3e,United States,51.98,False
862df4,Japan,166.59,False
a35220,United States,277.93,False
a42ee9,United States,239.11,False
8514f8,Japan,119.66,False
71bd62,Republic of Korea,177.08,False
a4ce11,United States,0.0,True
ad5f3c,United States,38.21,False
ac8ce5,United States,223.36,False
a35e66,United States,270.01,False
71bd61,Republic of Korea,207.32,False
aca94b,United States,258.42,False
0d0f49,Mexico,263.77,False
a34b40,United States,176.64,False
a448f8,United States,213.81,False
ac3338,United States,195.63,False
ac4668,United States,46.21,False
a3b50f,United States,1.29,True
a448f6,United States,193.46,False
a448f5,United States,243.37,False
a6fb41,United States,224.1,False
407f4c,United Kingdom,137.39,False
a89bc9,United States,88.81,False
4d2238,Malta,244.14,False
4d2234,Malta,205.11,False
ad9a22,United States,67.7,False
a017c9,United States,0.0,True
abaa1e,United States,55.71,False
800c71,India,226.86,False
a60e95,United States,126.97,False
4d221f,Malta,216.0,False
46d1cf,Greece,115.43,False
a422fb,United States,38.75,False
3e3524,Germany,141.07,False
4d2230,Malta,211.72,False
a6abcc,United States,173.93,False
3986e9,France,146.31,False
ac7a33,United States,171.44,False
4d2248,Malta,215.73,False
a71b43,United States,243.74,False
800c85,India,128.64,False
a11da1,United States,103.32,False
4d2245,Malta,239.66,False
a662f2,United States,119.59,False
abbd73,United States,233.7,False
4c0262,Serbia,207.15,False
a3a27a,United States,157.88,False
adc7bd,United States,70.64,False
a05410,United States,0.0,True
4c0260,Serbia,230.9,False
a7e5c1,United States,256.07,False
a4ce9d,United States,238.22,False
407f42,United Kingdom,140.67,False
4d222c,Malta,234.9,False
a9ab07,United States,212.54,False
a74892,United States,152.8,False
a422f7,United States,203.73,False
43c171,United Kingdom,217.04,False
4d2215,Malta,147.33,False
a85575,United States,212.89,False
4d2218,Malta,183.67,False
485a32,Kingdom of the Netherlands,220.02,False
407f2c,United Kingdom,266.65,False
4d2214,Malta,242.52,False
acd120,United States,193.27,False
4d2219,Malta,231.74,False
009a53,South Africa,233.49,False
3c088d,Germany,1.03,True
407f35,United Kingdom,259.19,False
485a35,Kingdom of the Netherlands,253.68,False
ac7a52,United States,205.88,False
485a34,Kingdom of the Netherlands,213.57,False
ab6162,United States,248.01,False
a35e9c,United States,211.17,False
4d2222,Malta,226.06,False
a9c508,United States,236.74,False
4c0242,Serbia,149.31,False
abc478,United States,81.99,False
a85568,United States,108.99,False
ac7a5e,United States,210.5,False
4c0244,Serbia,149.2,False
4c0243,Serbia,90.58,False
4d220b,Malta,226.08,False
4d220c,Malta,132.47,False
4c0245,Serbia,131.53,False
ac7a69,United States,48.42,False
a47e89,United States,142.18,False
adf128,United States,278.27,False
a9d807,United States,208.57,False
4d2279,Malta,252.86,False
4d226d,Malta,212.54,False
c0583f,Canada,185.63,False
86e79a,Japan,264.97,False
a5ee51,United States,229.46,False
40600d,United Kingdom,212.03,False
ac947e,United States,150.71,False
4d2274,Malta,164.58,False
a09aaf,United States,59.5,False
4d2275,Malta,243.95,False
e20063,Argentina,46.09,False
406016,United Kingdom,230.81,False
3c68cb,Germany,270.81,False
406015,United Kingdom,223.95,False
aa9c2c,United States,182.76,False
348441,Spain,16.98,True
406018,United Kingdom,223.07,False
4d2288,Malta,155.0,False
406017,United Kingdom,212.63,False
4d227c,Malta,228.81,False
4d227d,Malta,121.21,False
4d227e,Malta,202.8,False
407f7a,United Kingdom,245.54,False
406011,United Kingdom,180.25,False
a4e883,United States,133.9,False
7bb0ff,China,189.33,False
adea26,United States,4.89,True
aa0653,United States,254.74,False
4d2280,Malta,0.0,True
a7486a,United States,204.26,False
abc49b,United States,226.01,False
a89ba6,United States,97.56,False
4d2255,Malta,213.66,False
4d2257,Malta,210.56,False
4d2258,Malta,211.71,False
a782a1,United States,260.63,False
4d224c,Malta,172.39,False
3c55c2,Germany,63.62,False
4cabde,Ireland,218.58,False
30048f,Italy,63.52,False
4cabdb,Ireland,135.4,False
800c8f,India,238.31,False
407f79,United Kingdom,243.43,False
a7dec2,United States,222.92,False
a555ff,United States,96.98,False
aa79f6,United States,230.56,False
a6bed6,United States,56.08,False
4d225d,Malta,244.32,False
c0584f,Canada,252.53,False
ac3f09,United States,198.03,False
a9b0ed,United States,122.86,False
3c55c9,Germany,80.82,False
406c39,United Kingdom,274.78,False
3c55c8,Germany,224.87,False
4d2263,Malta,242.66,False
4d2264,Malta,256.07,False
4d2265,Malta,1.54,True
407f62,United Kingdom,79.86,False
801396,India,284.3,False
4d2260,Malta,216.55,False
407f60,United Kingdom,212.81,False
85c5dc,Japan,291.75,False
a4e7c9,United States,293.85,False
71005c,Saudi Arabia,217.83,False
400a7c,United Kingdom,5.14,True
e4a1f3,Brazil,57.12,False
a0a457,United States,129.85,False
7819f0,China,180.24,False
49329a,Portugal,205.96,False
49328f,Portugal,228.89,False
a3add3,United States,218.15,False
861b47,Japan,179.34,False
710063,Saudi Arabia,212.89,False
493296,Portugal,100.66,False
493295,Portugal,146.54,False
a27a35,United States,123.32,False
a27a37,United States,48.64,False
a53d2c,United States,247.66,False
aafda1,United States,0.64,True
ada296,United States,6.17,True
ab1db2,United States,215.18,False
493294,Portugal,187.98,False
a3ade9,United States,278.66,False
30056b,Italy,96.57,False
e4a1d8,Brazil,204.66,False
406ade,United Kingdom,240.29,False
a124d4,United States,1.54,True
a6c71c,United States,236.05,False
0d0de8,Mexico,2.06,True
0d0de7,Mexico,173.88,False
a1aa19,United States,25.34,False
c008b7,Canada,197.98,False
a9c57c,United States,200.52,False
ab8748,United States,277.74,False
a2dd17,United States,244.85,False
e4a1ab,Brazil,69.04,False
a05470,United States,271.04,False
0d0dde,Mexico,253.39,False
406ae2,United Kingdom,111.2,False
a52a26,United States,45.28,False
70e064,Cambodia,249.63,False
7806f6,China,194.36,False
0d0df1,Mexico,211.87,False
e4a1ba,Brazil,241.85,False
4b19e6,Switzerland,88.76,False
300554,Italy,221.35,False
a2dd88,United States,90.1,False
a28160,United States,42.53,False
300557,Italy,175.58,False
4cac03,Ireland,203.4,False
407f19,United Kingdom,238.96,False
00f138,South Africa,40.04,False
abbd0a,United States,80.41,False
4cac02,Ireland,268.84,False
3cf571,Germany,176.21,False
3d0e88,Germany,53.59,False
300567,Italy,72.62,False
a46abc,United States,59.36,False
a2d11c,United States,53.19,False
a0191e,United States,113.16,False
30055b,Italy,231.54,False
8695a4,Japan,212.28,False
407f00,United Kingdom,236.39,False
3f551d,Germany,245.61,False
a34ae6,United States,0.06,True
a7d2bc,United States,180.06,False
a3ada3,United States,178.87,False
a1b134,United States,101.02,False
c030ea,Canada,113.43,False
a1b12a,United States,205.54,False
710051,Saudi Arabia,225.74,False
70e02b,Cambodia,243.77,False
0d0da5,Mexico,203.61,False
a42438,United States,35.51,False
ac31a1,United States,278.85,False
48c2af,Poland,214.26,False
a90bdb,United States,188.68,False
71002b,Saudi Arabia,243.67,False
48c2ae,Poland,207.31,False
71002a,Saudi Arabia,126.47,False
48c2ab,Poland,178.48,False
8695c6,Japan,267.39,False
a3adb9,United States,0.0,True
400a90,United Kingdom,226.32,False
48c2b9,Poland,262.91,False
ab24f7,United States,4.89,True
48c2b8,Poland,236.62,False
a2a7eb,United States,221.59,False
48c2b3,Poland,231.85,False
342397,Spain,0.0,True
48c2b1,Poland,258.18,False
0d0db8,Mexico,49.39,True
886289,Thailand,194.71,False
a89119,United States,185.44,False
342396,Spain,138.6,False
886285,Thailand,241.85,False
151ec2,Russian Federation,243.56,False
71c517,Republic of Korea,231.01,False
886283,Thailand,214.13,False
4d20a2,Malta,206.36,False
4cac46,Ireland,255.49,False
ac3e5d,United States,2.57,True
c030a6,Canada,246.46,False
48c2a9,Poland,232.45,False
71c514,Republic of Korea,220.22,False
48c2a6,Poland,202.0,False
48c2a7,Poland,201.55,False
a41172,United States,222.37,False
a471ec,United States,0.0,True
48c2a4,Poland,198.98,False
48c2a5,Poland,230.03,False
ac92b1,United States,187.07,False
3d27e5,Germany,54.64,False
48c2a2,Poland,242.72,False
71be26,Republic of Korea,213.73,False
48c2a0,Poland,251.07,False
48c2a1,Poland,230.01,False
71be24,Republic of Korea,198.48,False
00af60,South Africa,164.22,False
ab1257,United States,205.36,False
71be21,Republic of Korea,289.06,False
a12625,United States,276.29,False
71c506,Republic of Korea,201.38,False
ad6539,United States,134.08,False
4d20b1,Malta,201.04,False
4cac55,Ireland,215.82,False
c043b7,Canada,184.8,False
a9bdbb,United States,145.99,False
4cac56,Ireland,198.99,False
c04fff,Canada,252.52,False
71c502,Republic of Korea,200.46,False
ad15cf,United States,1.54,True
71be17,Republic of Korea,254.47,False
a50900,United States,249.8,False
75807f,Philippines,96.1,False
ac3e80,United States,191.99,False
800af1,India,205.85,False
45ab4f,Denmark,103.4,False
850dae,Japan,89.15,False
a471e0,United States,189.97,False
71c537,Republic of Korea,259.08,False
ad4b54,United States,226.72,False
a841c6,United States,197.41,False
88628e,Thailand,203.21,False
a2ca5f,United States,274.15,False
343694,Spain,155.74,False
71be44,Republic of Korea,272.03,False
ac4587,United States,97.58,False
ae2edf,United States,66.57,False
469596,Greece,125.79,False
71c522,Republic of Korea,226.1,False
71c523,Republic of Korea,200.74,False
a2ca64,United States,268.89,False
ae1baa,United States,122.2,False
4cac1e,Ireland,171.9,False
4cac1f,Ireland,68.24,False
a2efae,United States,260.19,False
4cac7b,Ireland,236.99,False
70e08c,Cambodia,77.48,False
a65104,United States,262.76,False
4cac7e,Ireland,16.44,False
4d20ce,Malta,219.09,False
4cac7a,Ireland,229.24,False
e49a54,Brazil,221.17,False
e49a59,Brazil,236.49,False
4cac87,Ireland,233.8,False
04c15b,Kenya,224.73,False
4cac88,Ireland,90.65,False
4cac89,Ireland,231.01,False
a10c31,United States,269.57,False
4d20e2,Malta,66.7,False
3483d9,Spain,109.3,False
4cac85,Ireland,238.81,False
a0ec20,United States,217.93,False
a987aa,United States,228.0,False
a5f4c6,United States,37.68,False
8682fc,Japan,281.6,False
4d20ca,Malta,95.04,False
abc2e5,United States,6.94,True
e49a3e,Brazil,170.28,False
e49a3f,Brazil,124.8,False
a53124,United States,55.96,False
861b8e,Japan,208.92,False
a3f133,United States,193.79,False
ad6595,United States,190.71,False
e49a62,Brazil,117.03,False
4cac8a,Ireland,235.76,False
a23f4d,United States,23.71,False
7c7a8f,Australia,54.65,False
885b47,Thailand,109.29,False
4b438a,Switzerland,59.25,False
4d20e7,Malta,206.8,False
885b42,Thailand,178.92,False
a52a3c,United States,52.3,False
4cac7f,Ireland,73.95,False
a6c769,United States,73.54,False
a84dd1,United States,2.31,True
39c425,France,261.82,False
a9b27c,United States,243.37,False
39c426,France,190.25,False
400a25,United Kingdom,175.54,False
a2a91a,United States,251.68,False
ad526a,United States,70.12,False
a721a4,United States,248.53,False
a3fd91,United States,54.57,False
4cac66,Ireland,211.67,False
a71aad,United States,250.7,False
4d20c0,Malta,223.59,False
4cac62,Ireland,256.01,False
a449a3,United States,210.08,False
4cac64,Ireland,209.87,False
a71ac4,United States,46.41,False
a449a8,United States,1.29,True
4d20b6,Malta,176.55,False
a00657,United States,47.43,False
7819d8,China,245.13,False
71be09,Republic of Korea,136.25,False
7819d6,China,238.16,False
c03cb4,Canada,0.0,True
4d20bf,Malta,128.64,False
a6c756,United States,195.2,False
a64a51,United States,137.69,False
7c7a81,Australia,49.0,False
c056c6,Canada,211.2,False
4d20d0,Malta,214.04,False
4d20d1,Malta,165.6,False
c04fdd,Canada,205.79,False
45ab27,Denmark,239.92,False
a89d22,United States,0.0,True
aaf29f,United States,236.87,False
86228c,Japan,163.33,False
04c11c,Kenya,233.07,False
5113f5,Estonia,4.37,True
4d20bc,Malta,204.04,False
800d10,India,243.6,False
a075df,United States,3.34,True
408360,United Kingdom,133.49,False
71c595,Republic of Korea,212.25,False
abba6c,United States,0.0,True
3ff219,Germany,47.43,False
a01567,United States,0.0,True
a24e39,United States,78.23,False
4403a2,Austria,102.89,False
71c593,Republic of Korea,216.53,False
a195bd,United States,278.62,False
abba93,United States,257.52,False
7c3fe2,Australia,143.02,False
801406,India,204.07,False
407c68,United Kingdom,70.21,False
71c584,Republic of Korea,208.93,False
789204,China,263.18,False
a92384,United States,205.19,False
800d1b,India,123.06,False
71c588,Republic of Korea,201.12,False
789203,China,0.0,True
a4207f,United States,98.45,False
ad61de,United States,235.79,False
780873,China,170.69,False
510077,Belarus,118.38,False
a11b00,United States,195.11,False
51138e,Estonia,2.57,True
acf49d,United States,46.61,False
789216,China,260.54,False
a338ac,United States,226.16,False
789213,China,0.0,True
51138f,Estonia,1.8,True
4cc58a,Iceland,0.51,True
48c12b,Poland,204.82,False
48c12c,Poland,206.56,False
c00700,Canada,10.8,True
511395,Estonia,4.89,True
48cd80,Poland,209.5,False
511394,Estonia,4.12,True
789219,China,255.09,False
a7dc99,United States,41.18,False
789217,China,268.44,False
789218,China,289.28,False
48c130,Poland,254.22,False
40831e,United Kingdom,188.6,False
aad9be,United States,111.92,False
86ce6c,Japan,257.75,False
40831a,United Kingdom,72.51,False
86e890,Japan,304.6,False
800d08,India,152.25,False
a0025e,United States,83.89,False
80142a,India,137.37,False
80142b,India,121.93,False
800d52,India,95.48,False
a43ee8,United States,179.07,False
ab3623,United States,103.72,False
48c127,Poland,219.36,False
3aabf8,France,105.94,False
ab3626,United States,48.09,False
a35b39,United States,8.75,True
a43ee5,United States,233.41,False
a062ef,United States,263.99,False
a8bfeb,United States,5.66,True
801444,India,240.48,False
71c554,Republic of Korea,207.37,False
789234,China,0.06,True
a35b42,United States,224.47,False
789235,China,10.29,True
86e82a,Japan,117.62,False
a0c5ef,United States,119.99,False
78922f,China,268.2,False
a9e6d9,United States,50.17,False
861ba8,Japan,254.66,False
3aabfc,France,74.05,False
a35b27,United States,215.6,False
a36e56,United States,74.29,False
71c543,Republic of Korea,208.36,False
a756fc,United States,69.48,False
71c540,Republic of Korea,142.08,False
789243,China,9.26,True
801458,India,225.42,False
71c544,Republic of Korea,209.82,False
a445b0,United States,262.72,False
a3b0fe,United States,239.96,False
ab7cb0,United States,29.96,False
0c20ba,Panama,226.07,False
80140a,India,106.58,False
489789,Poland,141.5,False
aa4a4f,United States,180.07,False
a12e80,United States,200.44,False
407c8a,United Kingdom,222.93,False
a48e1c,United States,198.22,False
801421,India,207.35,False
aed1cd,United States,30.32,False
71c576,Republic of Korea,299.01,False
a97cb5,United States,252.0,False
a78c95,United States,161.12,False
800d2c,India,208.56,False
71c577,Republic of Korea,164.08,False
a30bb3,United States,48.0,False
80140e,India,85.23,False
a66c99,United States,199.43,False
a6bc84,United States,39.51,False
800d41,India,123.68,False
80141e,India,200.36,False
ad8935,United States,181.68,False
a8b3a1,United States,167.0,False
789267,China,238.36,False
ad1fc8,United States,210.37,False
407c88,United Kingdom,153.17,False
71c562,Republic of Korea,211.44,False
a66c9a,United States,52.23,False
801431,India,261.43,False
a8299a,United States,255.6,False
801434,India,179.01,False
ac3c0e,United States,232.67,False
aaacc3,United States,162.01,False
a5a388,United States,55.59,False
80146e,India,80.65,False
710107,Saudi Arabia,258.83,False
710106,Saudi Arabia,238.54,False
ac54b1,United States,242.34,False
aaad49,United States,175.43,False
3c4dd4,Germany,229.93,False
a85e2b,United States,188.19,False
4691c4,Greece,249.74,False
4691c2,Greece,0.0,True
c03b15,Canada,3.86,True
ad2736,United States,201.4,False
a698fa,United States,64.83,False
710111,Saudi Arabia,235.22,False
4caaa7,Ireland,260.42,False
aab431,United States,0.0,True
a98519,United States,51.37,False
3c4dd0,Germany,132.43,False
aa50a0,United States,66.37,False
710112,Saudi Arabia,246.79,False
4d2129,Malta,204.8,False
4d2124,Malta,196.08,False
ad6da6,United States,65.84,False
ad273b,United States,257.18,False
0c218b,Panama,246.01,False
440484,Austria,81.14,False
